2020-01-05T17:00:00.691391, 2.0339, 1.9773, 1.9726, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:01.690684, 2.0338, 1.9769, 1.9723, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:02.690100, 2.0345, 1.9779, 1.9725, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:03.691722, 2.0342, 1.9777, 1.9725, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:04.691895, 2.0343, 1.9777, 1.9722, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:05.690290, 2.0341, 1.9776, 1.9721, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:06.691227, 2.0337, 1.9773, 1.9723, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:07.691304, 2.0337, 1.9771, 1.9722, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:08.690033, 2.0336, 1.9778, 1.9732, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:09.691408, 2.0305, 1.9687, 1.9727, -1.0000, 27.00, -1.000, 0.000, 0.004 
2020-01-05T17:00:10.691549, 2.0335, 1.9774, 1.9729, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:11.691421, 2.0338, 1.9768, 1.9725, -1.0000, 27.10, -1.000, 0.001, 0.001 
2020-01-05T17:00:12.690456, 2.0349, 1.9780, 1.9724, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:13.691143, 2.0342, 1.9771, 1.9728, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:14.692531, 2.0332, 1.9772, 1.9729, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:15.691244, 2.0337, 1.9769, 1.9728, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:16.690523, 2.0343, 1.9776, 1.9734, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:17.690424, 2.0340, 1.9779, 1.9728, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:18.692147, 2.0343, 1.9778, 1.9722, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:19.691727, 2.0337, 1.9778, 1.9729, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:20.691032, 2.0343, 1.9771, 1.9721, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:21.690835, 2.0346, 1.9781, 1.9724, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:22.692529, 2.0337, 1.9767, 1.9720, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:23.692639, 2.0345, 1.9777, 1.9727, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:24.692283, 2.0338, 1.9777, 1.9726, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:25.692752, 2.0343, 1.9773, 1.9720, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:26.691668, 2.0341, 1.9777, 1.9725, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:27.692492, 2.0338, 1.9770, 1.9725, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:28.691978, 2.0345, 1.9776, 1.9724, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:29.693060, 2.0336, 1.9777, 1.9730, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:30.691556, 2.0339, 1.9776, 1.9722, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:31.691205, 2.0333, 1.9768, 1.9726, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:32.693222, 2.0339, 1.9769, 1.9721, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:33.693196, 2.0337, 1.9769, 1.9718, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:34.693610, 2.0338, 1.9767, 1.9718, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:35.691359, 2.0339, 1.9769, 1.9721, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:36.692458, 2.0333, 1.9769, 1.9724, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:37.692917, 2.0338, 1.9769, 1.9724, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:38.693789, 2.0351, 1.9786, 1.9729, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:39.692528, 2.0327, 1.9764, 1.9728, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:40.692510, 2.0338, 1.9776, 1.9720, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:41.691587, 2.0332, 1.9768, 1.9721, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:42.693508, 2.0342, 1.9773, 1.9725, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:43.694196, 2.0338, 1.9772, 1.9722, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:44.693971, 2.0332, 1.9775, 1.9724, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:45.692846, 2.0339, 1.9769, 1.9724, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:46.693244, 2.0334, 1.9776, 1.9725, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:47.693107, 2.0335, 1.9778, 1.9719, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:48.692461, 2.0330, 1.9769, 1.9725, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:49.692894, 2.0332, 1.9774, 1.9721, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:50.691878, 2.0333, 1.9775, 1.9726, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:51.692743, 2.0326, 1.9763, 1.9720, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:52.693846, 2.0334, 1.9774, 1.9725, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:53.693738, 2.0337, 1.9769, 1.9721, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:54.694177, 2.0342, 1.9777, 1.9722, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:55.693453, 2.0336, 1.9770, 1.9726, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:00:56.693450, 2.0338, 1.9782, 1.9723, -1.0000, 27.00, -1.000, 0.001, 0.000 
2020-01-05T17:00:57.692860, 2.0342, 1.9774, 1.9722, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:58.694902, 2.0348, 1.9782, 1.9726, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:00:59.693964, 2.0329, 1.9763, 1.9727, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:01:00.693158, 2.0341, 1.9778, 1.9729, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:01:01.693788, 2.0337, 1.9772, 1.9726, -1.0000, 27.00, -1.000, 0.001, 0.001 
2020-01-05T17:01:02.694322, 2.0341, 1.9771, 1.9721, -1.0000, 27.00, -1.000, 0.002, 0.001 
2020-01-05T17:01:03.692846, 2.0342, 1.9771, 1.9723, -1.0000, 27.00, -1.000, 0.002, 0.001 
