2020-01-06T12:00:00.928554, 2.0335, 1.9776, 1.9714, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:01.927481, 2.0396, 1.9802, 1.9723, -1.0000, 27.90, -1.000, 0.005, 0.002 
2020-01-06T12:00:02.926926, 2.0295, 1.9768, 1.9706, -1.0000, 27.90, -1.000, 0.002, 0.000 
2020-01-06T12:00:03.927209, 2.0391, 1.9792, 1.9717, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:04.928289, 2.0404, 1.9797, 1.9728, -1.0000, 28.00, -1.000, 0.006, 0.003 
2020-01-06T12:00:05.926497, 2.0283, 1.9774, 1.9706, -1.0000, 27.90, -1.000, 0.000, 0.000 
2020-01-06T12:00:06.929051, 2.0418, 1.9795, 1.9723, -1.0000, 27.90, -1.000, 0.005, 0.003 
2020-01-06T12:00:07.926213, 2.0342, 1.9784, 1.9719, -1.0000, 27.90, -1.000, 0.003, 0.000 
2020-01-06T12:00:08.928147, 2.0390, 1.9796, 1.9721, -1.0000, 27.90, -1.000, 0.003, 0.001 
2020-01-06T12:00:09.929143, 2.0239, 1.9783, 1.9707, -1.0000, 27.90, -1.000, 0.008, 0.004 
2020-01-06T12:00:10.927336, 2.0344, 1.9769, 1.9709, -1.0000, 27.90, -1.000, 0.000, 0.000 
2020-01-06T12:00:11.928535, 2.0351, 1.9790, 1.9721, -1.0000, 27.90, -1.000, 0.002, 0.001 
2020-01-06T12:00:12.926967, 2.0354, 1.9792, 1.9720, -1.0000, 27.90, -1.000, 0.003, 0.000 
2020-01-06T12:00:13.928660, 2.0283, 1.9774, 1.9709, -1.0000, 27.90, -1.000, 0.000, 0.000 
2020-01-06T12:00:14.926175, 2.0289, 1.9770, 1.9706, -1.0000, 27.90, -1.000, 0.000, 0.000 
2020-01-06T12:00:15.927700, 2.0349, 1.9788, 1.9709, -1.0000, 28.00, -1.000, 0.002, 0.000 
2020-01-06T12:00:16.927719, 2.0319, 1.9781, 1.9712, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:17.928517, 2.0342, 1.9785, 1.9714, -1.0000, 27.90, -1.000, 0.002, 0.000 
2020-01-06T12:00:18.928931, 2.0325, 1.9778, 1.9714, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:19.926927, 2.0331, 1.9778, 1.9715, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:20.928733, 2.0326, 1.9782, 1.9715, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:21.927057, 2.0316, 1.9775, 1.9713, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:22.929672, 2.0331, 1.9783, 1.9713, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:23.928681, 2.0321, 1.9784, 1.9709, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:24.927839, 2.0318, 1.9787, 1.9718, -1.0000, 27.90, -1.000, 0.000, 0.000 
2020-01-06T12:00:25.929519, 2.0315, 1.9780, 1.9718, -1.0000, 27.90, -1.000, 0.000, 0.000 
2020-01-06T12:00:26.928938, 2.0316, 1.9775, 1.9712, -1.0000, 27.90, -1.000, 0.001, 0.000 
2020-01-06T12:00:27.927728, 2.0317, 1.9783, 1.9721, -1.0000, 27.90, -1.000, 0.000, 0.000 
