2020-01-05T07:00:00.985629, 2.0331, 1.9745, 1.9705, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:01.986653, 2.0330, 1.9746, 1.9703, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:02.984310, 2.0328, 1.9747, 1.9713, -1.0000, 27.60, -1.000, 0.001, 0.001 
2020-01-05T07:00:03.984977, 2.0339, 1.9749, 1.9706, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:04.986418, 2.0343, 1.9756, 1.9704, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:05.986714, 2.0333, 1.9749, 1.9711, -1.0000, 27.60, -1.000, 0.001, 0.002 
2020-01-05T07:00:06.986789, 2.0328, 1.9742, 1.9706, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:07.985606, 2.0332, 1.9745, 1.9700, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:08.984085, 2.0370, 1.9726, 1.9708, -1.0000, 27.60, -1.000, 0.011, 0.000 
2020-01-05T07:00:09.986682, 2.0357, 1.9812, 1.9709, -1.0000, 27.60, -1.000, 0.001, 0.007 
2020-01-05T07:00:10.985822, 2.0334, 1.9749, 1.9708, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:11.985824, 2.0322, 1.9747, 1.9713, -1.0000, 27.60, -1.000, 0.001, 0.001 
2020-01-05T07:00:12.986785, 2.0338, 1.9750, 1.9705, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:13.986299, 2.0328, 1.9751, 1.9703, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:14.985421, 2.0332, 1.9749, 1.9703, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:15.986792, 2.0338, 1.9759, 1.9709, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:16.985963, 2.0327, 1.9748, 1.9705, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:17.985254, 2.0337, 1.9750, 1.9704, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:18.986226, 2.0335, 1.9754, 1.9709, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:19.986730, 2.0334, 1.9740, 1.9699, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:20.985949, 2.0331, 1.9747, 1.9706, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:21.985877, 2.0330, 1.9747, 1.9705, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:22.986737, 2.0329, 1.9742, 1.9703, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:23.987686, 2.0331, 1.9741, 1.9701, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:24.987083, 2.0332, 1.9747, 1.9705, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:25.987854, 2.0332, 1.9753, 1.9705, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:26.986306, 2.0332, 1.9743, 1.9700, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:27.986912, 2.0335, 1.9747, 1.9706, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:28.988313, 2.0335, 1.9747, 1.9702, -1.0000, 27.60, -1.000, 0.002, 0.002 
2020-01-05T07:00:29.987357, 2.0337, 1.9757, 1.9708, -1.0000, 27.60, -1.000, 0.002, 0.001 
2020-01-05T07:00:30.987630, 2.0329, 1.9751, 1.9708, -1.0000, 27.60, -1.000, 0.001, 0.001 
