2020-01-05T11:00:00.673798, 2.0339, 1.9765, 1.9714, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:01.673169, 2.0336, 1.9763, 1.9717, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:02.673519, 2.0332, 1.9753, 1.9713, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:03.673158, 2.0338, 1.9755, 1.9709, -1.0000, 27.30, -1.000, 0.002, 0.002 
2020-01-05T11:00:04.675002, 2.0338, 1.9764, 1.9719, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:05.674751, 2.0344, 1.9762, 1.9716, -1.0000, 27.30, -1.000, 0.002, 0.002 
2020-01-05T11:00:06.674386, 2.0337, 1.9758, 1.9715, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:07.674573, 2.0335, 1.9764, 1.9720, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:08.673568, 2.0296, 1.9712, 1.9712, -1.0000, 27.30, -1.000, 0.001, 0.003 
2020-01-05T11:00:09.673890, 2.0318, 1.9640, 1.9709, -1.0000, 27.30, -1.000, 0.000, 0.018 
2020-01-05T11:00:10.674036, 2.0336, 1.9756, 1.9715, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:11.673596, 2.0327, 1.9755, 1.9716, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:12.674971, 2.0323, 1.9753, 1.9719, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:13.674548, 2.0332, 1.9754, 1.9710, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:14.675780, 2.0346, 1.9763, 1.9715, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:15.673847, 2.0338, 1.9764, 1.9715, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:16.674543, 2.0337, 1.9760, 1.9713, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:17.675731, 2.0333, 1.9756, 1.9711, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:18.673665, 2.0327, 1.9760, 1.9715, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:19.674616, 2.0336, 1.9759, 1.9715, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:20.675262, 2.0329, 1.9755, 1.9715, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:21.674132, 2.0339, 1.9762, 1.9712, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:22.676158, 1.9625, 1.8954, 1.9681, -1.0000, 27.30, -1.000, 0.000, 0.009 
2020-01-05T11:00:23.673719, 2.0474, 1.9966, 1.9718, -1.0000, 27.30, -1.000, 0.000, 0.000 
2020-01-05T11:00:24.673781, 2.0335, 1.9759, 1.9717, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:25.674061, 2.0327, 1.9757, 1.9717, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:26.676696, 2.0341, 1.9759, 1.9709, -1.0000, 27.30, -1.000, 0.002, 0.002 
2020-01-05T11:00:27.674261, 2.0340, 1.9764, 1.9723, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:28.675944, 2.0338, 1.9763, 1.9718, -1.0000, 27.30, -1.000, 0.002, 0.002 
2020-01-05T11:00:29.674668, 2.0334, 1.9762, 1.9715, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:30.674961, 2.0327, 1.9754, 1.9715, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:31.675637, 2.0337, 1.9759, 1.9713, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:32.676628, 2.0342, 1.9768, 1.9720, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:33.676089, 2.0332, 1.9766, 1.9722, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:34.676432, 2.0335, 1.9757, 1.9713, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:35.674730, 2.0345, 1.9773, 1.9718, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:36.676648, 2.0329, 1.9760, 1.9715, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:37.674542, 2.0339, 1.9764, 1.9720, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:38.676915, 2.0333, 1.9758, 1.9712, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:39.676721, 2.0332, 1.9763, 1.9717, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:40.676298, 2.0334, 1.9758, 1.9715, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:41.674463, 2.0337, 1.9763, 1.9711, -1.0000, 27.30, -1.000, 0.002, 0.001 
2020-01-05T11:00:44.027654, 2.0329, 1.9767, 1.9716, -1.0000, 27.30, -1.000, 0.001, 0.000 
2020-01-05T11:00:44.029491, 2.0338, 1.9767, 1.9719, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:44.676458, 2.0335, 1.9768, 1.9715, -1.0000, 27.30, -1.000, 0.001, 0.001 
2020-01-05T11:00:45.675512, 2.0340, 1.9761, 1.9711, -1.0000, 27.30, -1.000, 0.003, 0.001 
2020-01-05T11:00:46.675658, 2.0331, 1.9764, 1.9717, -1.0000, 27.30, -1.000, 0.001, 0.001 
