2020-01-06T13:13:03.139810, 2.0271, 1.9786, 1.9734, -1.0000, 27.20, -1.000, 0.000, 0.000, 20.911, 0.01445
2020-01-06T13:13:06.663046, 2.0363, 1.9802, 1.9730, -1.0000, 27.20, -1.000, 0.004, 0.001, 20.934, 0.01446
2020-01-06T13:13:10.182301, 2.0342, 1.9802, 1.9734, -1.0000, 27.20, -1.000, 0.001, 0.000, 20.979, 0.01449
2020-01-06T13:13:13.708202, 2.0323, 1.9794, 1.9735, -1.0000, 27.20, -1.000, 0.001, 0.000, 20.923, 0.01445
2020-01-06T13:13:17.228020, 2.0360, 1.9801, 1.9739, -1.0000, 27.20, -1.000, 0.007, 0.004, 21.013, 0.01452
2020-01-06T13:13:20.823098, 2.0566, 1.9834, 1.9749, -1.0000, 27.20, -1.000, 0.027, 0.037, 20.900, 0.01444
2020-01-06T13:13:24.428299, 2.0353, 1.9800, 1.9731, -1.0000, 27.20, -1.000, 0.000, 0.000, 20.934, 0.01446
2020-01-06T13:13:27.947765, 2.0349, 1.9804, 1.9734, -1.0000, 27.20, -1.000, 0.001, 0.000, 21.013, 0.01452
2020-01-06T13:14:00.142718, 2.0323, 1.9801, 1.9733, -1.0000, 27.20, -1.000, 0.001, 0.000, 20.855, 0.01444
2020-01-06T13:14:03.706130, 2.0320, 1.9786, 1.9730, -1.0000, 27.20, -1.000, 0.000, 0.000, 20.877, 0.01445
2020-01-06T13:19:55.160941, 2.0338, 1.9800, 1.9743, -1.0000, 27.20, -1.000, 0.000, 0.000, 20.889, 0.01444
2020-01-06T13:19:58.745836, 2.0336, 1.9791, 1.9729, -1.0000, 27.20, -1.000, 0.001, 0.000, 20.934, 0.01447
2020-01-06T13:20:02.268695, 2.0347, 1.9806, 1.9742, -1.0000, 27.20, -1.000, 0.001, 0.000, 20.934, 0.01447
2020-01-06T13:20:05.788859, 2.0337, 1.9784, 1.9725, -1.0000, 27.20, -1.000, 0.002, 0.000, 20.866, 0.01442
2020-01-06T13:20:09.307664, 2.0452, 1.9812, 1.9740, -1.0000, 27.20, -1.000, 0.004, 0.002, 20.889, 0.01444
2020-01-06T13:20:12.827543, 2.0340, 1.9790, 1.9732, -1.0000, 27.20, -1.000, 0.005, 0.003, 20.787, 0.01437
2020-01-06T13:20:16.347896, 2.0342, 1.9807, 1.9737, -1.0000, 27.20, -1.000, 0.000, 0.000, 20.877, 0.01443
2020-01-06T13:22:29.168806, 2.0299, 1.9792, 1.9740, -1.0000, 27.20, -1.000, 0.000, 0.000, 21.059, 0.01448
